,type,price,private_owner,floor_built,floor,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,district,subdistrict,postalcode,last_update,Street,latitude,longitude
1005,Flat,1100,0,95,,4,2,1,1,0,1,1,1,0,0,0,0,0,Fuencarral,Peñagrande,,November,Calle de la Isla de Arosa,40.4802274,-3.715898
1006,Flat,1300,1,101,1.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Valcarlos,40.5043074,-3.6655188
1007,Flat,900,0,45,2.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Fuencarral,Pilar,,November,Avenida de Monforte de Lemos,40.4773581,-3.7142444
1008,Flat,1300,0,101,1.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,October,,,
1009,Flat,1300,0,100,1.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Valcarlos,40.5043074,-3.6655188
1010,Flat,1250,0,100,9.0,3,2,1,1,0,1,1,1,1,1,0,1,1,Fuencarral,Peñagrande,28035.0,November,Calle de Ramón Gómez de la Serna,40.4819865,-3.7268699
1011,Flat,750,1,62,9.0,2,1,1,1,0,1,1,1,0,1,0,0,0,Fuencarral,Pilar,28029.0,November,,,
1012,Flat,900,1,40,1.0,1,1,1,1,0,1,1,0,1,0,0,0,0,Fuencarral,Pilar,28029.0,October,22,40.4763023,-3.7140126
1013,Flat,1300,0,101,1.0,2,2,1,1,0,1,1,0,1,0,0,0,1,Fuencarral,Las Tablas,28034.0,October,Las Tablas,40.5083428,-3.6694346
1014,Flat,2950,0,288,2.0,5,5,1,1,1,1,1,1,1,1,1,1,1,Fuencarral,Las Tablas,28050.0,October,Calle Cirauqui,40.4986559,-3.6721618
1015,Flat,850,0,62,3.0,2,1,1,1,0,1,1,1,1,0,0,0,1,Fuencarral,La Paz,28034.0,November,1,40.48595955,-3.696682256697135
1016,Penthouse,3200,0,334,7.0,4,4,1,1,1,1,1,1,1,1,0,1,1,Fuencarral,Mirasierra,,November,Centro Bobath España,40.4907898,-3.7199685
1017,Flat,2200,0,135,2.0,3,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Peñagrande,28035.0,November,,,
1018,Flat,1100,0,110,0.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Fuencarral,Tres Olivos - Valverde,28034.0,October,Tres Olivos,40.500966,-3.6946891
1019,Penthouse,2600,0,170,5.0,4,3,1,1,1,1,1,1,1,1,0,1,1,Fuencarral,Arroyo del Fresno,28035.0,October,,,
1020,Flat,1450,0,131,5.0,3,2,1,1,1,1,1,1,1,1,0,1,1,Fuencarral,Mirasierra,,October,Centro Bobath España,40.4907898,-3.7199685
1021,Flat,1200,0,90,2.0,2,2,1,1,0,1,1,0,0,0,0,0,0,Fuencarral,La Paz,28029.0,October,Calle de Villa de Marín,40.4768751,-3.6983406
1022,Flat,3500,0,313,7.0,6,4,1,1,1,1,1,1,1,1,1,1,1,Fuencarral,Mirasierra,,November,Centro Bobath España,40.4907898,-3.7199685
1023,Penthouse,1400,0,101,7.0,2,2,1,1,1,1,1,1,1,1,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Palas de Rey,40.5099241,-3.671445
1024,Flat,900,0,80,0.0,2,1,1,1,1,1,1,1,1,0,0,0,0,Fuencarral,Peñagrande,28035.0,October,Calle de Amadeo Gómez,40.4769631,-3.7253124
1025,Flat,1100,0,56,4.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Fuencarral,Pilar,28029.0,October,Plaza de Tuy,40.4756172,-3.7101082
1026,Flat,974,0,72,3.0,2,1,1,1,0,1,1,0,1,0,0,0,0,Fuencarral,Pilar,,November,Barrio del Pilar,40.4770471,-3.7035391
1027,Flat,900,0,55,2.0,1,1,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,October,Calle de Hospital de Órbigo,40.5125689,-3.6683282
1028,Flat,925,0,60,6.0,1,1,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Rabanal del Camino,40.5077509,-3.6728422
1029,Flat,1800,0,188,6.0,5,4,1,1,0,1,1,0,0,1,0,0,1,Fuencarral,La Paz,,November,Torre Cepsa,40.4757164,-3.687750996760744
1030,Flat,1300,0,93,2.0,2,1,1,1,0,1,1,0,1,0,0,0,1,Fuencarral,Montecarmelo,,November,Unicaja Banco,40.5029638,-3.6973765
1031,Flat,1070,0,85,1.0,2,2,1,1,0,1,1,0,1,0,0,0,1,Fuencarral,Las Tablas,28034.0,November,Las Tablas,40.5083428,-3.6694346
1032,Duplex,1200,0,115,1.0,3,2,1,1,1,1,1,1,1,1,0,1,0,Fuencarral,Tres Olivos - Valverde,28034.0,October,,,
1033,Flat,750,0,59,,2,1,1,1,0,1,1,0,0,0,0,0,0,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1034,Flat,900,0,51,6.0,2,1,1,1,0,1,1,1,1,0,0,0,0,Fuencarral,Pilar,28029.0,November,Plaza de Ribadeo,40.4773927,-3.7107468
1035,Flat,720,0,35,2.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Fuencarral,Pilar,,October,Avenida de Monforte de Lemos,40.4773581,-3.7142444
1036,Flat,900,0,73,4.0,2,1,1,1,0,1,1,0,0,0,1,0,0,Fuencarral,El Pardo,28048.0,November,,,
1037,Flat,1500,0,127,3.0,4,2,1,1,0,1,1,1,1,1,0,0,0,Fuencarral,Pilar,28010.0,November,,,
1038,Flat,750,0,60,11.0,1,1,1,1,0,1,1,0,0,1,0,0,0,Fuencarral,Pilar,,October,,,
1039,Flat,850,0,74,1.0,2,1,1,1,0,1,1,1,1,1,0,0,0,Fuencarral,Peñagrande,28035.0,November,,,
1040,Flat,2500,0,120,3.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Peñagrande,28035.0,November,,,
1041,Penthouse,1100,0,100,7.0,1,1,1,1,1,1,1,1,1,1,0,1,1,Fuencarral,Las Tablas,28050.0,November,,,
1042,Flat,1400,0,105,7.0,3,2,1,1,1,1,1,1,0,0,0,1,1,Fuencarral,Mirasierra,28034.0,November,Calle de la Costa Brava,40.4969167,-3.7141336
1043,Flat,1500,1,120,13.0,4,2,1,1,1,1,1,1,1,1,0,0,0,Fuencarral,Pilar,28029.0,November,30,40.4746649,-3.7067212309532063
1044,Flat,1600,1,175,,3,2,1,1,0,1,1,1,0,1,0,0,0,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1045,Flat,800,1,55,4.0,1,1,1,1,0,1,1,0,0,1,0,0,0,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1046,Flat,950,1,82,3.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1047,Flat,990,0,65,,2,1,1,1,0,1,1,1,0,0,1,0,0,Fuencarral,Peñagrande,,November,Calle Isla de Arosa,40.4786644,-3.7304317
1048,Flat,1150,1,76,2.0,2,1,1,1,1,1,1,1,0,0,0,1,1,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1049,Flat,1100,0,83,3.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,,,
1050,Flat,910,0,70,8.0,3,1,1,1,0,1,1,0,1,0,0,0,0,Fuencarral,Pilar,,November,Avenida de Betanzos,40.4749859,-3.7111018
1051,Flat,1300,0,110,1.0,3,2,1,1,1,1,1,1,0,1,0,0,1,Fuencarral,Mirasierra,28034.0,November,Calle de Marbella,40.4953963,-3.7070936
1052,Flat,1300,1,115,2.0,3,2,1,1,1,1,1,1,0,0,0,1,1,Fuencarral,Montecarmelo,28049.0,November,,,
1053,Flat,1300,1,115,1.0,3,2,1,1,1,1,1,1,0,0,1,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Toques,40.5082029,-3.6686214
1054,Flat,3700,0,211,4.0,5,4,1,1,1,1,1,1,1,1,0,0,1,Fuencarral,La Paz,,November,Calle de Julio Palacios,40.4831972,-3.6938148
1055,Flat,1450,1,120,3.0,3,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Redecilla del Camino,40.5060226,-3.6697576
1056,Penthouse,1850,0,120,12.0,3,2,1,1,1,1,1,1,0,1,0,0,1,Fuencarral,La Paz,28029.0,November,Calle Arzobispo Morcillo,40.4832261,-3.6972262
1057,Flat,1330,0,115,1.0,4,2,1,1,1,1,1,1,0,0,0,1,0,Fuencarral,Arroyo del Fresno,28035.0,November,,,
1058,Flat,1100,0,90,2.0,2,2,1,1,1,1,1,0,1,0,0,1,0,Fuencarral,Las Tablas,28050.0,November,Calle de María Tubau,40.5119138,-3.6785619
1059,Flat,1200,0,90,2.0,2,2,1,1,0,1,1,1,1,1,0,0,0,Fuencarral,La Paz,,November,Torre Cepsa,40.4757164,-3.687750996760744
1060,Flat,1225,0,90,2.0,3,2,1,1,0,1,1,0,1,1,0,1,1,Fuencarral,Mirasierra,28034.0,November,Calle de Marbella,40.4953963,-3.7070936
1061,Flat,1450,0,110,8.0,3,2,1,1,0,1,1,0,0,0,0,0,0,Fuencarral,Pilar,28029.0,November,Avenida de El Ferrol,40.4761862,-3.7066198
1062,Flat,2200,0,121,2.0,3,2,1,1,0,1,1,1,0,0,0,1,1,Fuencarral,Fuentelarreina,,November,Fuentelarreina,40.4774958,-3.7426018
1063,Flat,2950,0,285,1.0,5,5,1,1,1,1,1,1,1,1,1,0,1,Fuencarral,Las Tablas,28034.0,November,Las Tablas,40.5083428,-3.6694346
1064,Flat,1100,0,110,4.0,3,2,1,1,0,1,1,0,1,0,0,0,0,Fuencarral,Peñagrande,,November,Peñagrande,40.4789641,-3.7258417
1065,Penthouse,1800,0,100,5.0,2,2,1,1,1,1,1,1,1,1,0,0,1,Fuencarral,Montecarmelo,,November,Unicaja Banco,40.5029638,-3.6973765
1066,Flat,1250,0,110,4.0,3,2,1,1,1,1,1,1,0,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Frómista,40.510369,-3.6742001
1067,Flat,2200,0,144,3.0,3,2,1,1,1,1,1,1,1,1,0,1,1,Fuencarral,Arroyo del Fresno,28049.0,November,Calle Gloria Fuertes,40.4947754,-3.7255785
1068,Flat,1400,1,110,6.0,2,2,1,1,1,1,1,1,1,1,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Redecilla del Camino,40.5060226,-3.6697576
1069,Flat,1300,1,100,2.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,,,
1070,Studio,720,1,36,12.0,0,1,1,1,0,1,1,0,0,0,0,0,1,Fuencarral,Peñagrande,,November,,,
1071,Flat,820,1,60,1.0,2,1,1,1,0,1,1,1,1,0,0,0,0,Fuencarral,Pilar,28029.0,November,10,40.47662265,-3.709509969267452
1072,Flat,1600,0,141,1.0,3,2,1,1,1,1,1,1,1,0,0,1,0,Fuencarral,Arroyo del Fresno,28049.0,November,Arroyo del Fresno,40.5009575,-3.7196907
1073,Flat,1500,0,92,3.0,2,2,1,1,1,1,1,1,1,0,0,0,1,Fuencarral,Arroyo del Fresno,28049.0,November,,,
1074,Penthouse,1150,0,80,4.0,2,2,1,1,1,1,1,1,1,1,0,1,0,Fuencarral,Montecarmelo,28049.0,November,Avenida del Monasterio de El Escorial,40.5057533,-3.6966643
1075,Flat,1500,0,60,3.0,1,1,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Peñagrande,,November,Peñagrande,40.4789641,-3.7258417
1076,Flat,1850,0,145,6.0,3,2,1,1,0,1,1,0,1,0,0,0,1,Fuencarral,Las Tablas,28034.0,November,Las Tablas,40.5083428,-3.6694346
1077,Flat,1700,0,150,8.0,4,2,1,1,0,1,1,0,1,1,1,0,0,Fuencarral,Peñagrande,,November,Peñagrande,40.4789641,-3.7258417
1078,Flat,1450,0,120,3.0,3,2,1,1,0,1,1,0,1,0,0,0,1,Fuencarral,Las Tablas,28034.0,November,Las Tablas,40.5083428,-3.6694346
1079,Flat,1500,0,130,,3,2,1,1,1,1,1,1,0,0,0,1,1,Fuencarral,Montecarmelo,28049.0,November,,,
1080,Flat,1600,0,118,1.0,2,2,1,1,1,1,1,1,1,1,0,1,1,Fuencarral,Las Tablas,,November,Avenida Camino de Santiago,40.5084368,-3.6699064
1081,Flat,1300,0,101,1.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Valcarlos,40.5043074,-3.6655188
1082,Flat,1350,1,120,2.0,3,2,1,1,0,1,1,1,1,1,0,0,0,Fuencarral,Pilar,,November,Barrio del Pilar,40.4770471,-3.7035391
1083,Flat,1420,0,124,1.0,3,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,,,
1084,Flat,2900,0,174,2.0,3,4,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Peñagrande,28035.0,November,,,
1085,Flat,1300,0,101,1.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Valcarlos,40.5043074,-3.6655188
1086,Flat,1150,0,76,2.0,2,1,1,1,1,1,1,1,0,0,0,1,1,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1087,Flat,1300,0,123,1.0,3,2,1,1,1,1,1,1,0,0,0,0,1,Fuencarral,Las Tablas,28034.0,November,Las Tablas,40.5083428,-3.6694346
1088,Flat,1100,1,72,6.0,2,2,1,1,0,1,1,1,1,1,1,0,0,Fuencarral,La Paz,28029.0,November,40,40.4785449,-3.698939870879205
1089,Flat,1250,1,70,1.0,2,2,1,1,1,1,1,1,1,1,0,1,0,Fuencarral,Montecarmelo,28049.0,November,,,
1090,Flat,1300,1,78,0.0,2,2,1,1,1,1,1,1,0,1,0,0,1,Fuencarral,Arroyo del Fresno,28049.0,November,,,
1091,Flat,1600,1,110,3.0,3,2,1,1,1,1,1,0,0,0,0,0,1,Fuencarral,Arroyo del Fresno,28035.0,November,,,
1092,Studio,725,0,29,2.0,0,1,1,1,1,1,1,1,1,0,0,0,1,Fuencarral,Montecarmelo,,November,Avenida del Santuario de Valverde,40.5055918,-3.6991228
1093,Duplex,2250,0,310,1.0,4,3,1,1,1,1,1,0,1,1,0,1,1,Fuencarral,Arroyo del Fresno,28049.0,November,Arroyo del Fresno,40.5009575,-3.7196907
1094,Flat,1050,1,81,1.0,2,2,1,1,1,1,1,1,1,0,0,0,1,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1095,Flat,1000,0,59,3.0,2,1,1,1,0,1,1,0,1,0,1,0,0,Fuencarral,Pilar,,November,Barrio del Pilar,40.4770471,-3.7035391
1096,Flat,900,0,58,,2,1,1,1,0,1,1,1,1,0,0,0,0,Fuencarral,Pilar,,November,Avenida de Betanzos,40.4749859,-3.7111018
1097,Flat,1550,1,87,1.0,2,2,1,1,1,1,1,1,0,1,0,1,1,Fuencarral,Las Tablas,28050.0,November,,,
1098,Flat,1385,1,99,5.0,3,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28050.0,November,Calle de Valcarlos,40.5043074,-3.6655188
1099,Flat,850,1,60,3.0,3,1,1,1,0,1,1,1,0,0,0,0,0,Fuencarral,Tres Olivos - Valverde,28034.0,November,Tres Olivos,40.500966,-3.6946891
1100,Flat,900,1,85,3.0,3,1,1,1,0,1,1,1,0,1,0,0,0,Fuencarral,La Paz,28029.0,November,73,40.47903755,-3.700543223845808
1101,Terraced,2800,0,360,3.0,8,5,1,0,0,1,1,1,1,1,0,1,1,Fuencarral,Peñagrande,28035.0,November,Calle Fernández Cid,40.4783227,-3.7331358
1102,Penthouse,1200,0,101,6.0,3,2,1,1,1,1,1,1,0,1,0,0,0,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1103,Flat,1300,0,101,1.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Las Tablas,28034.0,November,Las Tablas,40.5083428,-3.6694346
1104,Flat,850,0,55,4.0,2,1,1,1,0,1,1,1,0,0,1,1,0,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1105,Flat,1250,0,106,13.0,3,2,1,1,1,0,0,1,1,1,0,0,0,Fuencarral,Pilar,,November,Avenida del Cardenal Herrera Oria,40.4837069,-3.7121883
1106,Flat,1350,1,100,1.0,3,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,Montecarmelo,28049.0,November,26,40.5043203,-3.7062814
1107,Flat,1300,0,115,10.0,3,2,1,1,1,1,1,1,0,0,0,0,0,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1108,Flat,870,0,59,8.0,2,1,1,1,0,1,1,1,1,0,0,0,0,Fuencarral,Pilar,,November,Calle de Ponferrada,40.4747697,-3.713874
1109,Flat,850,0,54,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Fuencarral,Tres Olivos - Valverde,28034.0,November,,,
1110,Flat,900,0,70,2.0,3,1,1,1,0,1,1,0,0,0,0,0,0,Fuencarral,Pilar,28029.0,November,Plaza de Padrón,40.4771031,-3.706404
1111,Flat,1250,0,90,5.0,2,2,1,1,1,1,1,1,1,0,0,1,1,Fuencarral,La Paz,,November,Calle de Fermín Caballero,40.4862743,-3.7010955
1112,Flat,2900,0,127,2.0,3,2,1,1,0,1,1,0,1,0,0,0,0,Retiro,Ibiza,28009.0,November,Calle de Narváez,40.4162807,-3.6763946
1113,Flat,3800,0,150,5.0,3,3,1,1,1,1,1,1,1,1,0,1,1,Retiro,Niño Jesús,,November,Avenida de Menéndez Pelayo,40.4076741,-3.6785921
1114,Duplex,1800,0,114,1.0,3,2,1,1,1,1,1,1,1,0,0,1,0,Retiro,Adelfas,28007.0,November,,,
1115,Flat,1000,0,70,3.0,2,1,1,1,0,1,1,1,1,0,0,0,0,Retiro,Pacífico,28007.0,November,4,40.405236650000006,-3.680932633247124
1116,Flat,950,0,75,2.0,3,1,1,1,0,1,1,0,0,1,0,0,0,Retiro,Adelfas,28007.0,November,,,
1117,Flat,2500,0,159,9.0,3,2,1,1,1,1,1,1,1,0,0,0,0,Retiro,Jerónimos,,November,Monumento a los Caídos por España,40.416387,-3.6928682
1118,Flat,1200,1,65,2.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Retiro,Ibiza,28009.0,November,Restaurante Triana,40.4196753,-3.6763117
1119,Flat,1700,1,112,2.0,3,2,1,1,0,1,1,1,1,1,1,0,0,Retiro,Estrella,28007.0,November,Farmacia - Calle Doctor Esquerdo 155,40.409456,-3.6697085
1120,Flat,990,1,70,5.0,3,1,1,1,0,1,1,1,0,0,0,0,0,Retiro,Pacífico,28007.0,November,12,40.4049266,-3.6786288224244106
1121,Studio,630,1,42,3.0,0,1,1,1,1,1,1,1,0,0,0,1,1,Retiro,Adelfas,28007.0,November,2,40.3979969,-3.6739037
1122,Flat,2300,1,135,2.0,3,2,1,1,0,1,1,1,1,0,0,0,0,Retiro,Niño Jesús,28007.0,November,Avenida de Menéndez Pelayo,40.4076741,-3.6785921
1123,Flat,1200,1,40,1.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Retiro,Ibiza,28009.0,November,,,
1124,Penthouse,2350,0,111,7.0,3,2,1,1,0,1,1,0,1,1,0,0,0,Retiro,Ibiza,,November,Ibiza,40.4189526,-3.6737251
1125,Flat,790,0,28,3.0,1,1,1,1,0,1,1,1,0,0,0,0,0,Retiro,Ibiza,28009.0,November,46,40.4198663,-3.6762975
1126,Flat,2250,1,85,3.0,3,1,1,1,0,1,1,1,1,0,0,0,0,Retiro,Ibiza,28009.0,November,17,40.4161263,-3.675168194515432
1127,Flat,1300,0,60,3.0,2,1,1,1,0,1,1,1,1,0,0,0,0,Retiro,Ibiza,,November,Calle de Ibiza,40.4182587,-3.6746294
1128,Flat,3100,0,100,1.0,3,2,1,1,0,1,1,0,1,0,0,0,0,Retiro,Ibiza,,November,Ibiza,40.4189526,-3.6737251
1129,Flat,1600,0,90,9.0,2,2,1,1,0,1,1,1,1,0,0,0,1,Retiro,Niño Jesús,,November,Calle del Doctor Esquerdo,40.411336,-3.6699112
1130,Flat,2600,0,85,3.0,2,2,1,1,1,1,1,1,1,0,1,0,0,Retiro,Ibiza,28009.0,November,46,40.4164761,-3.67232050581178
1131,Flat,1200,0,60,2.0,2,1,1,1,1,1,1,0,0,0,0,0,0,Retiro,Ibiza,,November,Calle de Ibiza,40.4182587,-3.6746294
1132,Flat,1700,1,85,4.0,1,1,1,1,0,1,1,1,0,0,0,0,0,Retiro,Ibiza,,November,Calle del Alcalde Sáinz de Baranda,40.4168899,-3.6740538
1133,Flat,1790,1,135,6.0,4,2,1,1,1,1,1,1,1,1,1,0,0,Retiro,Jerónimos,28014.0,November,Paseo de la Reina Cristina,40.4074314,-3.6797841
1134,Flat,1050,0,75,,1,1,1,1,0,1,1,0,0,0,0,0,0,Retiro,Ibiza,28009.0,November,5,40.4207196,-3.678653973605396
1135,Flat,1000,0,57,,1,1,1,1,0,1,1,0,0,0,0,0,0,Retiro,Estrella,28007.0,November,65,40.419366,-3.668813
1136,Flat,1350,0,66,2.0,3,1,1,1,0,1,1,1,1,0,1,0,0,Retiro,Pacífico,28007.0,November,1,40.40561735,-3.680911352352204
1137,Flat,1650,0,166,4.0,4,3,1,1,1,1,1,1,1,0,0,1,1,Retiro,Estrella,28007.0,October,66,40.408797,-3.6657478
1138,Flat,1200,0,50,7.0,2,1,1,1,0,1,1,0,0,0,0,0,0,Retiro,Ibiza,,November,Ibiza,40.4189526,-3.6737251
1139,Flat,2500,0,280,10.0,4,2,1,1,1,1,1,0,0,1,0,1,0,Retiro,Niño Jesús,,October,Calle de Samaria,40.4129245,-3.6706989
1140,Flat,1600,0,110,6.0,2,2,1,1,0,1,1,1,1,1,0,0,0,Retiro,Estrella,28007.0,November,Edenred España,40.4185214,-3.6645491
1141,Flat,1390,0,77,1.0,3,1,1,1,0,1,1,1,0,0,0,0,0,Retiro,Ibiza,28009.0,November,Calle de Fernán González,40.4183416,-3.6746229
1142,Flat,1450,0,75,5.0,2,2,1,1,1,1,1,1,1,0,0,0,0,Retiro,Pacífico,28007.0,October,Calle de Cavanilles,40.4070956,-3.6784618
1143,Flat,2500,0,140,5.0,3,2,1,1,0,1,1,1,1,0,1,0,0,Retiro,Ibiza,,November,Avenida de Menéndez Pelayo,40.4215943,-3.6799577
1144,Flat,3800,0,150,5.0,3,3,1,1,1,1,1,1,1,1,0,1,0,Retiro,Niño Jesús,,October,Avenida de Menéndez Pelayo,40.4076741,-3.6785921
1145,Flat,1390,0,77,1.0,3,1,1,1,0,1,1,1,0,0,0,0,0,Retiro,Ibiza,,October,Ibiza,40.4189526,-3.6737251
1146,Flat,1600,0,101,,3,2,1,1,0,1,1,0,0,0,0,0,0,Retiro,Ibiza,,November,Ibiza,40.4189526,-3.6737251
1147,Flat,2500,0,159,9.0,3,2,1,1,1,1,1,1,1,0,0,0,0,Retiro,Jerónimos,,October,Calle del Poeta Esteban de Villegas,40.4082253,-3.6785487
1148,Flat,1150,0,80,6.0,2,1,1,1,0,1,1,0,1,1,0,0,0,Retiro,Pacífico,,October,Panteón de España,40.4061632,-3.683689669081958
1149,Flat,2300,0,200,6.0,4,3,1,1,1,1,1,1,1,0,0,0,0,Retiro,Niño Jesús,28007.0,October,,,
1150,Flat,2650,0,135,1.0,3,2,1,1,0,1,1,1,1,1,0,0,0,Retiro,Jerónimos,,November,Calle de Alfonso XII,40.4109498,-3.6886561
1151,Flat,950,0,56,2.0,2,1,1,1,1,1,1,1,0,1,1,0,1,Retiro,Adelfas,28007.0,November,Calle Luis Mitjans,40.4008888,-3.6704269
1152,Flat,1350,0,66,2.0,3,1,1,1,0,1,1,1,0,0,0,0,0,Retiro,Pacífico,,November,Panteón de España,40.4061632,-3.683689669081958
1153,Flat,3800,0,150,5.0,3,3,1,1,1,1,1,1,1,0,0,1,1,Retiro,Niño Jesús,,November,Avenida de Menéndez Pelayo,40.4076741,-3.6785921
1154,Flat,3500,0,200,3.0,3,3,1,1,0,1,1,0,1,0,0,0,0,Retiro,Jerónimos,,November,Monumento a los Caídos por España,40.416387,-3.6928682
1155,Flat,1850,0,125,,3,2,1,1,1,1,1,0,1,0,0,0,1,Retiro,Adelfas,28007.0,November,Farmacia - Calle Federico Moreno Torroba 9,40.4052962,-3.6671446
1156,Flat,2650,0,135,1.0,3,2,1,1,1,0,0,0,1,1,0,0,0,Retiro,Jerónimos,,November,Monumento a los Caídos por España,40.416387,-3.6928682
1157,Flat,1100,0,72,4.0,2,1,1,1,0,1,1,1,1,1,1,0,1,Retiro,Pacífico,28007.0,November,Calle de Sánchez Barcáiztegui,40.4046636,-3.6741245
1158,Flat,975,1,55,1.0,1,1,1,1,0,1,1,1,1,1,0,0,0,Retiro,Jerónimos,28014.0,October,3,40.40765005,-3.68323173274474
1159,Flat,3500,0,200,3.0,3,3,1,1,1,1,1,0,1,0,0,0,0,Retiro,Jerónimos,,October,Monumento a los Caídos por España,40.416387,-3.6928682
1160,Flat,1600,0,140,4.0,3,2,1,1,0,1,1,1,1,1,0,0,0,Retiro,Estrella,28007.0,October,Calle de Juan Esplandiú,40.4191504,-3.6625471
1161,Flat,2650,0,135,1.0,3,2,1,1,1,1,1,1,1,1,0,0,0,Retiro,Jerónimos,,October,Calle de Alfonso XII,40.4109498,-3.6886561
1162,Flat,1100,0,72,4.0,2,1,1,1,0,1,1,1,1,1,0,0,0,Retiro,Pacífico,,November,Panteón de España,40.4061632,-3.683689669081958
1163,Flat,1300,0,65,7.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Retiro,Ibiza,28009.0,October,Calle de Narváez,40.4162807,-3.6763946
1164,Flat,800,1,46,7.0,1,1,1,1,0,1,1,1,1,0,0,0,0,Retiro,Estrella,28007.0,October,58,40.4204013,-3.6673882
1165,Penthouse,1600,1,90,8.0,3,1,1,1,0,1,1,0,1,1,1,1,0,Retiro,Pacífico,28007.0,October,31,40.4042176,-3.680000186802191
1166,Flat,900,0,70,4.0,2,1,1,1,0,1,1,0,1,0,0,0,0,Retiro,Adelfas,,October,Avenida de la Ciudad de Barcelona,40.3985347,-3.6696146
1167,Flat,2800,0,110,4.0,3,2,1,1,0,1,1,1,1,1,0,0,0,Retiro,Ibiza,28009.0,November,Calle de Menorca,40.4193627,-3.6745574
1168,Detached,3900,0,250,,5,2,1,0,1,1,1,1,1,0,1,1,0,Retiro,Niño Jesús,28009.0,November,Calle de Avendaño,40.4097159,-3.6725341
1169,Flat,1700,0,120,2.0,3,2,1,1,0,1,1,1,1,1,0,0,0,Retiro,Niño Jesús,,October,Calle del Doctor Esquerdo,40.411336,-3.6699112
1170,Flat,750,1,56,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0,Retiro,Pacífico,28007.0,October,4,40.40372985,-3.681611868761017
1171,Flat,1550,0,85,5.0,2,2,1,1,1,1,1,1,1,0,0,0,1,Retiro,Niño Jesús,,October,Calle del Doctor Esquerdo,40.411336,-3.6699112
1172,Flat,1450,0,65,3.0,3,1,1,1,0,1,1,0,0,0,0,0,0,Retiro,Ibiza,,November,Calle del Alcalde Sáinz de Baranda,40.4168899,-3.6740538
1173,Flat,2500,0,179,2.0,3,3,1,1,1,1,1,1,1,0,1,0,1,Retiro,Niño Jesús,28007.0,November,13 notas,40.4097329,-3.6708639
1174,Flat,3800,0,150,5.0,3,3,1,1,1,1,1,1,1,1,0,1,1,Retiro,Niño Jesús,,November,Avenida de Menéndez Pelayo,40.4076741,-3.6785921
