,floor_built,subdistrict,bathrooms,floor,district,bedrooms,air_conditioning,fitted_wardrobes,garage_included,private_owner,balcony
4836,61,980.4599177511127,1,3,889.030233659284,3,0,1,0,0,0
3937,47,792.6662248828087,1,3,927.243038503216,2,0,0,0,0,0
7740,61,1332.4263309109344,1,4,1233.9589170661993,1,1,1,1,0,0
2924,175,1933.6920478837662,2,7,1557.649671927716,2,1,1,1,0,1
1601,78,1603.6327285909183,2,3,2161.0284695868604,2,1,1,0,0,1
5811,70,1435.4708320168122,1,1,2432.499556198407,3,0,1,0,0,0
6944,54,1605.973354087283,1,2,1848.1300723995475,1,0,1,1,0,0
7235,80,1643.224517225123,2,2,1848.1300723995475,2,1,1,1,0,0
6492,80,1389.833228409667,2,5,1629.642194242578,3,1,1,1,0,0
1862,50,1850.3131654554672,1,4,2161.0284695868604,1,1,1,0,0,0
7713,50,2210.5592126265187,1,1,1848.1300723995475,1,1,1,0,0,1
4260,82,1042.5182853548156,1,1,1233.6969424440695,3,1,1,0,0,0
6169,245,1250.938375599299,4,2,1629.642194242578,5,1,1,1,0,0
7650,46,1969.5944151832307,1,0,1848.1300723995475,1,1,0,0,0,0
7302,48,1971.3293388921502,1,2,1848.1300723995475,1,1,0,0,0,0
380,79,1377.8023914145683,1,8,1924.735143390946,2,1,1,1,0,0
7732,42,1605.973354087283,1,3,1848.1300723995475,0,1,0,0,0,1
7034,80,2210.5592126265187,2,1,1848.1300723995475,2,1,1,0,0,0
4998,60,1018.8322840966706,1,3,1028.447379222096,3,0,0,0,1,1
4694,75,986.5219424257789,1,2,943.1819623208775,3,0,1,0,0,0
6228,55,1389.833228409667,1,5,1629.642194242578,1,0,1,1,0,0
7212,105,1605.973354087283,2,6,1848.1300723995475,2,1,1,0,0,0
2693,85,1366.9210595049701,2,1,1557.649671927716,3,0,0,0,0,0
5459,105,2821.352634017893,2,1,2432.499556198407,2,1,0,0,0,0
7160,110,1643.224517225123,1,2,1848.1300723995475,3,0,0,0,0,1
7252,47,1971.3293388921502,1,1,1848.1300723995475,2,0,0,0,1,0
3247,50,1015.3455235698771,1,5,1065.5090123520292,1,1,1,1,0,0
7196,50,2210.5592126265187,1,6,1848.1300723995475,1,1,1,0,0,0
2212,102,1888.2529309772844,2,6,2161.0284695868604,3,0,1,0,0,0
663,135,2041.757763015157,2,7,1924.735143390946,3,1,1,1,0,0
2621,74,1307.0803150478166,1,2,1301.7464633309805,3,1,1,0,0,1
2801,70,1244.946101173764,1,0,1557.649671927716,1,1,1,0,0,1
7570,60,1643.224517225123,1,4,1848.1300723995475,1,0,0,0,0,0
4656,105,885.9715227311139,2,3,943.1819623208775,3,1,0,0,1,1
5731,52,1618.0971522731115,1,1,2432.499556198407,0,1,1,1,0,0
5540,91,1618.0971522731115,1,3,2432.499556198407,1,1,0,0,0,0
2454,68,1307.0803150478166,1,6,1301.7464633309805,2,1,0,0,0,0
5986,110,1435.4708320168122,1,5,2432.499556198407,2,1,1,1,0,0
3820,67,1860.2384333859775,1,14,1773.2995514961183,1,1,1,0,0,0
4102,215,1533.8078264476776,4,1,1233.6969424440695,4,1,1,1,0,0
6249,50,1389.833228409667,1,3,1629.642194242578,1,0,1,1,0,0
4443,65,927.2953636414851,1,5,1005.9320210441978,1,0,1,1,1,0
1571,40,1603.6327285909183,1,2,2161.0284695868604,1,0,0,0,0,0
2524,135,1363.5830710241676,2,1,1301.7464633309805,3,1,1,1,0,0
4093,215,1533.8078264476776,4,1,1233.6969424440695,4,1,1,1,0,0
1292,103,1399.6849520214823,2,3,1919.137486048757,2,1,1,1,0,0
2797,81,1366.9210595049701,1,3,1557.649671927716,2,1,0,1,0,0
2958,120,1734.2144629054412,2,1,1557.649671927716,4,0,1,0,0,0
7645,95,1971.3293388921502,2,1,1848.1300723995475,3,0,1,0,0,1
7201,27,1605.973354087283,1,0,1848.1300723995475,1,0,0,0,1,0
4382,60,1093.6745920188625,1,5,1233.6969424440695,2,1,0,0,0,0
5812,120,2821.352634017893,2,3,2432.499556198407,2,1,1,0,0,0
3223,34,1933.6920478837662,1,1,1557.649671927716,0,0,1,0,0,0
6695,29,1643.224517225123,1,4,1848.1300723995475,1,0,0,0,0,0
7733,56,1605.973354087283,1,1,1848.1300723995475,1,0,1,0,0,0
1831,39,1955.442642756042,1,4,2161.0284695868604,1,1,1,0,0,0
2965,55,1933.6920478837662,1,1,1557.649671927716,1,1,0,1,0,0
5955,170,1618.0971522731115,3,4,2432.499556198407,4,1,1,1,0,0
5787,67,1618.0971522731115,1,4,2432.499556198407,0,1,1,0,0,0
2602,145,1303.80848653284,2,5,1301.7464633309805,5,1,1,1,1,1
2695,69,1933.6920478837662,1,18,1557.649671927716,3,1,1,0,0,0
7696,100,1971.3293388921502,1,5,1848.1300723995475,2,0,1,0,0,0
6037,80,817.0738409103712,1,3,850.803111720161,4,0,1,0,0,0
740,125,2433.643388716323,2,1,1640.7201765841617,2,1,1,1,1,0
3206,50,1366.9210595049701,1,3,1557.649671927716,1,1,1,1,0,0
7039,27,1822.6305171996403,1,1,1848.1300723995475,0,1,0,0,0,0
5963,40,2813.642519715502,1,1,2432.499556198407,1,1,1,0,0,0
79,45,1377.8023914145683,1,0,1924.735143390946,1,0,0,0,0,0
4699,61,1061.4122987034937,1,0,943.1819623208775,1,1,1,0,0,0
5122,76,1618.0971522731115,2,2,2432.499556198407,2,0,1,0,0,0
7305,35,1605.973354087283,1,0,1848.1300723995475,0,0,1,0,1,0
1248,82,2014.3944721711568,2,3,1919.137486048757,2,1,1,0,0,0
2733,167,1734.2144629054412,3,5,1557.649671927716,3,1,1,1,0,1
1179,150,2604.162396896911,3,5,1919.137486048757,3,1,1,1,0,0
1302,88,2496.3070249563402,1,3,1919.137486048757,4,0,0,0,1,1
7007,130,2210.5592126265187,2,4,1848.1300723995475,2,1,1,0,0,1
6463,110,1389.833228409667,2,1,1629.642194242578,3,1,1,1,1,1
7031,25,1822.6305171996403,1,1,1848.1300723995475,0,1,0,0,0,0
3526,133,1860.2384333859775,1,1,1773.2995514961183,3,0,1,0,0,0
4231,120,1595.4214451878436,2,8,1233.6969424440695,4,1,1,1,0,0
1658,80,1955.442642756042,2,5,2161.0284695868604,3,1,1,1,0,0
4127,50,1103.26103439928,1,2,1233.6969424440695,1,0,1,0,1,0
3941,81,909.1563689866686,1,6,927.243038503216,2,1,1,0,0,0
4604,111,1222.3829136386682,2,8,1090.8186581037687,3,1,1,1,1,0
1409,128,2014.3944721711568,1,1,1919.137486048757,3,1,1,0,0,0
7797,99,1092.0658272773367,1,2,1233.9589170661993,3,1,1,0,0,0
460,78,2247.0750811056214,2,1,1924.735143390946,2,1,1,0,1,0
1152,66,1269.801120630257,1,2,1919.137486048757,3,0,1,0,0,0
2773,150,1933.6920478837662,2,4,1557.649671927716,3,0,1,0,0,1
5506,120,2633.666621779537,2,3,2432.499556198407,3,1,1,0,0,1
680,82,1377.8023914145683,2,3,1924.735143390946,3,1,1,0,1,1
1626,50,2326.721192006667,1,4,2161.0284695868604,1,0,1,0,0,0
5938,50,2223.5609729977564,1,6,2432.499556198407,2,1,1,0,0,0
5962,59,2821.352634017893,1,4,2432.499556198407,1,1,0,0,0,1
2994,170,1734.2144629054412,2,4,1557.649671927716,3,1,1,0,0,1
3691,85,1789.5492272735808,2,3,1773.2995514961183,2,1,1,1,0,0
5622,130,2633.666621779537,2,2,2432.499556198407,3,1,1,0,0,1
661,90,1377.8023914145683,2,1,1924.735143390946,2,1,1,0,0,0
5045,175,1618.0971522731115,3,4,2432.499556198407,4,1,1,1,0,0
1311,170,2604.162396896911,2,2,1919.137486048757,3,0,1,0,1,1
5346,73,2223.5609729977564,1,2,2432.499556198407,1,0,1,0,0,0
508,191,2041.757763015157,3,4,1924.735143390946,4,1,1,1,0,0
1667,225,2326.721192006667,4,3,2161.0284695868604,4,1,1,1,0,0
4945,79,875.5219424257789,2,1,889.030233659284,2,0,1,0,0,0
1536,63,1603.6327285909183,1,5,2161.0284695868604,2,1,1,0,0,0
3198,75,1933.6920478837662,1,1,1557.649671927716,2,1,1,0,0,0
5298,60,1618.0971522731115,1,4,2432.499556198407,0,1,1,0,0,0
7538,120,1969.5944151832307,1,4,1848.1300723995475,2,1,1,1,0,0
3442,52,1160.4348859792096,1,1,1065.5090123520292,2,0,0,0,0,0
3893,125,1181.5093101631392,2,6,927.243038503216,3,1,1,1,0,0
4374,64,1093.6745920188625,1,2,1233.6969424440695,2,0,1,0,0,0
5505,120,2633.666621779537,2,3,2432.499556198407,3,1,1,0,0,1
5242,92,1618.0971522731115,1,3,2432.499556198407,1,1,1,0,0,0
3392,76,1160.4348859792096,2,0,1065.5090123520292,1,1,1,1,0,0
1121,42,1399.6849520214823,1,3,1919.137486048757,0,0,1,1,1,0
5097,61,2223.5609729977564,1,1,2432.499556198407,1,1,0,0,1,0
2765,344,1933.6920478837662,3,1,1557.649671927716,6,1,0,0,0,0
1747,75,1603.6327285909183,1,6,2161.0284695868604,2,0,1,0,0,0
2549,130,1313.6595473494451,2,4,1301.7464633309805,3,1,1,1,0,0
6605,40,1971.3293388921502,1,4,1848.1300723995475,0,0,1,0,0,0
6117,143,2427.254165072983,3,3,1629.642194242578,3,1,1,1,1,0
3261,130,1217.189876626669,1,3,1065.5090123520292,2,1,1,1,0,0
4198,145,1595.4214451878436,3,6,1233.6969424440695,4,1,0,1,0,0
7001,110,1605.973354087283,2,4,1848.1300723995475,2,1,1,1,0,0
7410,98,1643.224517225123,1,3,1848.1300723995475,3,0,0,0,0,1
7404,40,1605.973354087283,1,2,1848.1300723995475,1,1,1,0,1,1
6191,450,2427.254165072983,5,4,1629.642194242578,5,1,1,1,0,0
1477,60,2014.3944721711568,1,0,1919.137486048757,1,1,1,0,0,0
1944,210,2694.678683136039,4,2,2161.0284695868604,3,1,1,1,0,1
1895,105,2694.678683136039,1,5,2161.0284695868604,4,0,1,0,0,0
4179,60,958.0746586280278,2,0,1233.6969424440695,2,1,1,0,1,0
1549,57,1603.6327285909183,1,3,2161.0284695868604,1,1,0,0,1,0
39,86,2041.757763015157,1,1,1924.735143390946,3,1,1,0,0,0
5940,70,2633.666621779537,2,1,2432.499556198407,2,1,1,0,0,0
464,84,2247.0750811056214,2,1,1924.735143390946,2,1,1,0,0,1
2480,150,1363.5830710241676,2,5,1301.7464633309805,4,0,1,0,0,0
3860,184,1895.5738409103712,2,2,1773.2995514961183,4,1,1,1,1,1
3346,52,999.1563689866686,1,4,1065.5090123520292,3,0,0,0,0,0
1349,150,2604.162396896911,3,5,1919.137486048757,3,1,1,1,1,0
5783,85,1618.0971522731115,1,4,2432.499556198407,1,1,1,0,0,0
4696,60,1061.4122987034937,1,1,943.1819623208775,1,0,0,0,0,0
3598,80,1184.3758531480348,2,2,1773.2995514961183,3,0,0,0,1,0
2248,60,2694.678683136039,1,6,2161.0284695868604,1,1,1,0,0,0
2772,112,1361.382560606914,3,1,1557.649671927716,3,1,1,1,0,0
4239,69,1042.5182853548156,1,1,1233.6969424440695,3,1,1,0,0,0
7541,75,2210.5592126265187,1,8,1848.1300723995475,1,1,1,0,1,1
1769,60,2326.721192006667,1,2,2161.0284695868604,1,0,1,0,0,0
6742,30,1605.973354087283,1,2,1848.1300723995475,1,1,0,0,0,0
1780,180,1955.442642756042,3,5,2161.0284695868604,3,0,1,1,0,0
7593,89,1605.973354087283,2,1,1848.1300723995475,3,0,0,0,0,0
6223,342,2458.5696217023665,6,4,1629.642194242578,6,1,1,1,0,0
3838,150,1789.5492272735808,2,2,1773.2995514961183,3,1,1,1,1,0
389,70,2565.4046762527896,1,1,1924.735143390946,3,0,1,0,0,1
6001,70,817.0738409103712,1,1,850.803111720161,3,0,0,0,0,0
5167,97,2633.666621779537,2,4,2432.499556198407,2,1,0,0,0,1
7394,29,1605.973354087283,1,0,1848.1300723995475,1,0,0,0,0,0
151,60,1310.5436387571938,1,7,1924.735143390946,1,1,1,0,0,0
5169,101,2821.352634017893,2,5,2432.499556198407,2,1,1,0,0,0
4669,65,949.6107613655569,1,4,943.1819623208775,3,0,0,0,0,0
7274,41,2210.5592126265187,1,4,1848.1300723995475,1,0,0,0,0,0
6437,78,1389.833228409667,1,0,1629.642194242578,2,0,1,1,0,0
747,125,1586.7357613655568,2,1,1640.7201765841617,3,0,1,1,0,0
3355,30,1015.3455235698771,1,1,1065.5090123520292,1,1,1,0,0,0
6912,80,1969.5944151832307,2,0,1848.1300723995475,1,0,0,0,0,0
4682,84,1042.5365707096314,1,2,943.1819623208775,2,0,1,1,0,0
5472,124,2223.5609729977564,2,1,2432.499556198407,3,0,1,0,1,0
425,114,1310.5436387571938,2,6,1924.735143390946,3,0,1,0,0,0
23,90,1397.5029862787426,1,1,1924.735143390946,4,0,0,0,0,0
1051,110,2433.643388716323,2,1,1640.7201765841617,3,0,1,1,0,0
5274,89,2813.642519715502,2,1,2432.499556198407,2,0,1,0,0,0
2534,45,1303.80848653284,1,3,1301.7464633309805,1,1,1,0,0,0
2674,73,1933.6920478837662,2,4,1557.649671927716,2,0,1,0,0,0
2513,76,1363.5830710241676,1,0,1301.7464633309805,1,1,0,0,0,0
6283,140,1479.014960744849,2,3,1629.642194242578,0,1,1,0,0,0
46,85,2041.757763015157,2,1,1924.735143390946,2,0,0,0,0,0
2972,240,1933.6920478837662,3,6,1557.649671927716,4,1,1,1,0,0
3550,156,1895.5738409103712,3,3,1773.2995514961183,4,0,0,1,0,0
3180,73,1244.946101173764,1,1,1557.649671927716,1,0,0,0,0,1
3542,165,2360.8286019668476,4,3,1773.2995514961183,4,1,1,1,0,0
4649,85,986.5219424257789,1,4,943.1819623208775,3,0,0,0,1,0
12,60,1377.8023914145683,1,3,1924.735143390946,1,1,1,0,1,0
5035,56,2633.666621779537,1,3,2432.499556198407,1,1,1,0,1,0
1235,54,2496.3070249563402,1,4,1919.137486048757,1,1,0,0,0,0
2050,132,1955.442642756042,2,2,2161.0284695868604,4,1,0,0,0,0
2630,62,1313.6595473494451,1,4,1301.7464633309805,1,1,1,1,1,1
3005,63,1244.946101173764,1,1,1557.649671927716,2,0,1,0,0,0
4084,125,1595.4214451878436,2,4,1233.6969424440695,3,1,1,1,1,0
1073,92,1692.6263309109345,2,3,1640.7201765841617,2,1,1,1,0,0
4067,83,1093.6745920188625,1,1,1233.6969424440695,1,1,1,1,0,0
3144,50,1734.2144629054412,1,3,1557.649671927716,1,1,1,0,0,0
1004,68,1785.2131654554673,1,4,1640.7201765841617,1,1,1,1,0,0
3032,40,1734.2144629054412,1,1,1557.649671927716,0,1,1,1,1,1
3172,30,1361.382560606914,1,3,1557.649671927716,0,0,0,1,1,0
3512,270,1789.5492272735808,4,2,1773.2995514961183,4,1,1,1,0,0
5519,120,2633.666621779537,2,3,2432.499556198407,3,1,1,0,0,1
768,80,1477.2405075770378,1,10,1640.7201765841617,3,0,1,0,0,1
4650,72,959.4829136386683,1,2,943.1819623208775,3,0,0,0,0,0
1513,106,2604.162396896911,2,3,1919.137486048757,3,1,0,1,0,0
3018,112,1244.946101173764,2,3,1557.649671927716,2,1,1,1,1,1
4208,80,1093.6745920188625,1,7,1233.6969424440695,2,0,1,0,0,0
959,117,1586.7357613655568,2,5,1640.7201765841617,3,1,1,1,1,0
6536,110,2210.5592126265187,2,3,1848.1300723995475,2,1,1,0,0,1
6090,65,917.7587929318537,1,0,850.803111720161,3,0,0,1,0,0
4315,67,1103.26103439928,1,7,1233.6969424440695,2,0,1,0,1,0
7214,185,1971.3293388921502,2,5,1848.1300723995475,2,1,1,0,0,0
6099,375,1389.833228409667,3,6,1629.642194242578,5,1,1,1,0,0
2910,35,1366.9210595049701,1,1,1557.649671927716,0,1,0,0,1,1
1710,196,1888.2529309772844,3,5,2161.0284695868604,4,1,1,1,0,1
6193,95,1389.833228409667,1,6,1629.642194242578,1,1,1,1,0,0
859,230,1785.2131654554673,4,13,1640.7201765841617,4,0,1,1,0,0
1434,75,1269.801120630257,1,3,1919.137486048757,2,1,1,0,0,1
3924,60,909.1563689866686,1,2,927.243038503216,1,1,1,0,0,0
7027,90,2210.5592126265187,2,2,1848.1300723995475,2,1,0,0,0,0
890,65,1067.440589444302,1,6,1640.7201765841617,2,0,1,0,0,0
1046,82,1126.2792991217214,1,3,1640.7201765841617,2,0,0,0,1,0
6173,131,2427.254165072983,2,4,1629.642194242578,3,1,1,1,0,0
4341,98,958.0746586280278,2,0,1233.6969424440695,2,1,1,1,0,0
1723,40,1955.442642756042,1,4,2161.0284695868604,0,0,0,0,0,0
1754,140,2326.721192006667,3,2,2161.0284695868604,4,1,1,1,1,0
4850,60,850.7745479127937,1,1,889.030233659284,2,1,1,0,1,0
3340,137,1160.4348859792096,2,1,1065.5090123520292,3,1,1,1,0,1
5943,48,2813.642519715502,1,5,2432.499556198407,1,1,1,0,0,0
1413,110,2014.3944721711568,2,4,1919.137486048757,3,1,1,0,0,1
6096,70,817.0738409103712,1,1,850.803111720161,2,1,1,1,1,1
3397,93,1217.189876626669,2,3,1065.5090123520292,2,0,0,0,0,0
5498,240,2821.352634017893,4,3,2432.499556198407,4,1,1,1,0,0
6003,54,817.0738409103712,1,2,850.803111720161,2,0,0,0,0,0
5063,75,2223.5609729977564,2,0,2432.499556198407,2,1,1,0,0,0
3399,88,1019.3764466423203,1,2,1065.5090123520292,3,0,0,0,0,0
6407,114,2427.254165072983,2,4,1629.642194242578,2,1,1,1,1,0
736,124,1445.3545932406842,2,1,1640.7201765841617,2,1,1,1,0,0
5398,100,2633.666621779537,2,3,2432.499556198407,3,1,1,1,0,0
6229,52,1389.833228409667,1,5,1629.642194242578,1,0,1,1,0,0
3462,56,1160.4348859792096,1,4,1065.5090123520292,1,1,0,0,0,0
3882,60,792.6662248828087,1,1,927.243038503216,2,0,0,0,0,0
2531,61,1207.1925406722823,1,1,1301.7464633309805,3,0,0,0,0,0
1392,75,2014.3944721711568,1,0,1919.137486048757,1,0,0,0,0,0
7269,53,2210.5592126265187,1,0,1848.1300723995475,0,0,0,0,0,0
6421,38,1479.014960744849,1,6,1629.642194242578,1,0,0,1,0,0
5196,62,2633.666621779537,1,5,2432.499556198407,1,1,1,0,1,0
4691,71,931.5329136386683,1,2,943.1819623208775,2,1,1,1,1,0
6544,115,1643.224517225123,2,5,1848.1300723995475,1,1,1,0,0,0
1030,93,1586.7357613655568,1,2,1640.7201765841617,2,1,0,0,0,0
6202,97,1422.0916645783918,2,4,1629.642194242578,2,1,1,1,0,0
7091,125,1969.5944151832307,2,4,1848.1300723995475,3,1,1,0,0,1
7539,45,1605.973354087283,1,2,1848.1300723995475,2,1,1,0,0,0
6488,115,1389.833228409667,2,1,1629.642194242578,2,0,1,1,1,0
4273,53,1595.4214451878436,1,3,1233.6969424440695,1,1,1,1,0,0
3672,88,1789.5492272735808,2,2,1773.2995514961183,2,1,1,1,1,0
2601,70,1313.6595473494451,2,4,1301.7464633309805,2,1,1,1,0,0
4092,82,1093.6745920188625,1,1,1233.6969424440695,1,1,1,1,0,0
1256,50,1269.801120630257,1,5,1919.137486048757,3,1,1,0,0,0
4410,80,989.3797532533379,2,1,1005.9320210441978,2,1,1,1,0,0
1596,75,1850.3131654554672,1,0,2161.0284695868604,2,0,1,0,0,0
6498,100,1389.833228409667,2,3,1629.642194242578,3,1,1,1,0,0
1896,80,2694.678683136039,2,2,2161.0284695868604,2,1,1,0,0,0
1061,110,1067.440589444302,2,8,1640.7201765841617,3,0,0,0,0,0
138,126,1310.5436387571938,2,3,1924.735143390946,3,1,1,1,1,0
1431,51,2014.3944721711568,1,2,1919.137486048757,2,0,1,0,0,0
6008,55,968.3881893977805,1,5,850.803111720161,3,0,0,0,0,0
4722,40,986.5219424257789,1,0,943.1819623208775,1,1,1,0,1,0
933,108,1445.3545932406842,1,7,1640.7201765841617,2,1,1,1,0,0
2933,190,1933.6920478837662,3,7,1557.649671927716,4,1,1,0,0,0
6577,238,2210.5592126265187,4,5,1848.1300723995475,4,1,1,0,0,1
4653,49,931.5329136386683,1,2,943.1819623208775,2,0,0,0,0,0
7463,72,1969.5944151832307,2,3,1848.1300723995475,2,1,0,0,0,0
6719,81,1605.973354087283,1,4,1848.1300723995475,2,1,1,0,0,1
3417,82,1217.189876626669,2,2,1065.5090123520292,2,1,1,1,0,0
1266,60,1269.801120630257,2,0,1919.137486048757,2,1,1,0,0,0
4087,28,958.0746586280278,1,2,1233.6969424440695,0,1,0,0,0,0
7021,111,1605.973354087283,2,4,1848.1300723995475,2,0,1,0,0,0
4289,63,1103.26103439928,1,8,1233.6969424440695,2,1,0,0,0,0
6702,100,1643.224517225123,2,2,1848.1300723995475,2,0,1,0,0,0
1300,59,1399.6849520214823,1,1,1919.137486048757,0,1,0,0,0,0
2403,50,1303.80848653284,1,3,1301.7464633309805,2,0,1,0,0,0
2878,40,1072.0970473494451,1,1,1557.649671927716,0,0,1,1,1,0
288,68,2247.0750811056214,1,10,1924.735143390946,1,1,1,0,0,0
4846,77,875.5219424257789,1,3,889.030233659284,2,1,1,0,1,1
1083,124,1445.3545932406842,2,1,1640.7201765841617,3,1,1,1,0,0
1288,223,2496.3070249563402,4,2,1919.137486048757,4,1,1,0,0,0
1055,120,1445.3545932406842,2,3,1640.7201765841617,3,1,1,1,1,0
5474,92,1618.0971522731115,2,1,2432.499556198407,3,1,0,0,0,0
4046,125,1595.4214451878436,2,3,1233.6969424440695,3,1,1,1,1,0
2661,250,1366.9210595049701,3,6,1557.649671927716,3,1,1,1,1,0
4533,105,1033.2117396715166,2,2,1005.9320210441978,4,1,1,0,1,0
1107,115,1126.2792991217214,2,10,1640.7201765841617,3,0,1,1,0,0
5792,100,2813.642519715502,2,2,2432.499556198407,2,1,1,0,0,0
294,270,2041.757763015157,4,5,1924.735143390946,4,1,1,1,0,0
1091,110,1692.6263309109345,2,3,1640.7201765841617,3,0,0,1,1,0
1381,200,2496.3070249563402,3,3,1919.137486048757,4,0,1,0,0,1
1012,40,1067.440589444302,1,1,1640.7201765841617,1,1,0,0,1,0
2503,58,1303.80848653284,1,5,1301.7464633309805,1,1,1,0,0,1
6235,80,2458.5696217023665,2,1,1629.642194242578,2,1,1,0,0,0
2041,130,1955.442642756042,2,2,2161.0284695868604,3,1,1,0,1,0
7220,60,2210.5592126265187,1,0,1848.1300723995475,0,0,0,0,1,0
1337,121,2014.3944721711568,2,8,1919.137486048757,3,0,0,0,0,0
650,100,1377.8023914145683,2,6,1924.735143390946,3,1,1,0,0,0
5923,50,1618.0971522731115,1,1,2432.499556198407,1,0,1,0,1,0
1838,167,2694.678683136039,2,4,2161.0284695868604,2,1,1,1,0,0
1458,142,2496.3070249563402,2,9,1919.137486048757,3,1,1,1,0,0
6376,63,2427.254165072983,1,1,1629.642194242578,1,1,1,1,0,1
1660,150,2694.678683136039,2,4,2161.0284695868604,2,1,1,0,0,1
1742,76,2326.721192006667,2,4,2161.0284695868604,2,0,1,0,0,0
3768,158,1895.5738409103712,3,1,1773.2995514961183,3,1,1,1,0,0
2473,50,1303.80848653284,2,1,1301.7464633309805,2,1,1,0,0,0
2325,52,961.4483322322429,2,2,948.176640496566,1,0,1,1,0,0
7771,112,1332.4263309109344,2,2,1233.9589170661993,3,1,1,0,0,0
3345,50,1019.3764466423203,1,2,1065.5090123520292,2,0,1,0,0,1
3359,58,1160.4348859792096,1,2,1065.5090123520292,2,1,0,0,1,0
1371,45,2014.3944721711568,1,0,1919.137486048757,2,0,1,0,1,0
606,200,1377.8023914145683,4,3,1924.735143390946,4,1,1,1,0,0
2481,128,1331.2705710241676,2,6,1301.7464633309805,3,1,1,1,0,0
1343,75,1407.1886090924454,1,8,1919.137486048757,3,0,0,0,0,0
7406,24,1605.973354087283,1,2,1848.1300723995475,1,0,0,0,0,0
5245,120,2223.5609729977564,2,0,2432.499556198407,2,1,1,0,0,0
6485,66,1389.833228409667,1,0,1629.642194242578,0,1,1,1,0,0
2096,225,2326.721192006667,3,2,2161.0284695868604,3,1,1,0,0,0
2775,62,1244.946101173764,1,2,1557.649671927716,1,1,1,1,0,0
281,211,2247.0750811056214,3,4,1924.735143390946,4,0,1,1,0,0
660,80,2041.757763015157,1,6,1924.735143390946,1,1,1,0,0,0
5782,189,1618.0971522731115,3,4,2432.499556198407,3,1,1,0,0,0
3245,85,1019.3764466423203,1,1,1065.5090123520292,3,1,1,0,0,0
3653,207,1860.2384333859775,4,4,1773.2995514961183,4,1,1,1,0,0
6839,75,1643.224517225123,1,4,1848.1300723995475,1,1,1,0,1,0
4646,57,931.5329136386683,1,2,943.1819623208775,1,1,1,1,1,0
4246,95,1098.8428903756871,1,3,1233.6969424440695,4,1,1,0,0,1
7396,63,1643.224517225123,1,0,1848.1300723995475,1,0,0,0,0,0
2152,39,1888.2529309772844,1,4,2161.0284695868604,1,1,1,0,1,0
4602,100,1224.281405597951,2,6,1090.8186581037687,3,1,1,1,1,1
6132,92,1389.833228409667,2,1,1629.642194242578,2,1,1,1,0,0
2223,65,1955.442642756042,2,5,2161.0284695868604,2,1,1,1,0,1
31,67,1310.5436387571938,1,9,1924.735143390946,1,1,1,1,1,0
2146,60,1850.3131654554672,1,0,2161.0284695868604,2,0,0,0,0,0
4150,210,1595.4214451878436,3,5,1233.6969424440695,4,0,1,1,0,0
7066,35,1971.3293388921502,1,1,1848.1300723995475,0,1,1,0,0,0
3383,55,1015.3455235698771,1,4,1065.5090123520292,1,1,0,1,0,0
7275,60,1971.3293388921502,1,2,1848.1300723995475,1,1,1,0,0,0
4031,58,1098.8428903756871,1,2,1233.6969424440695,2,0,1,0,0,1
139,70,1397.5029862787426,2,1,1924.735143390946,2,1,1,0,0,0
5786,127,2821.352634017893,2,2,2432.499556198407,2,0,0,0,0,0
7669,43,1605.973354087283,1,4,1848.1300723995475,1,1,0,0,0,0
4860,67,980.4599177511127,1,2,889.030233659284,3,0,0,0,0,0
14,65,2565.4046762527896,1,1,1924.735143390946,3,0,0,0,0,0
6720,82,1605.973354087283,2,3,1848.1300723995475,2,1,1,0,0,1
4728,50,1061.4122987034937,1,2,943.1819623208775,2,1,1,0,0,0
1603,73,1955.442642756042,2,5,2161.0284695868604,2,1,1,0,0,1
2486,100,1307.0803150478166,1,1,1301.7464633309805,3,1,1,1,0,0
4909,52,875.5219424257789,1,1,889.030233659284,2,0,0,0,1,0
3213,45,1072.0970473494451,1,0,1557.649671927716,1,1,1,0,1,0
4228,110,1595.4214451878436,2,6,1233.6969424440695,3,1,1,1,1,0
2460,60,1307.0803150478166,1,7,1301.7464633309805,2,1,1,0,0,0
391,150,2247.0750811056214,3,4,1924.735143390946,2,1,1,1,0,0
5691,106,2223.5609729977564,2,5,2432.499556198407,3,1,1,0,0,1
6731,45,1969.5944151832307,1,0,1848.1300723995475,1,1,1,0,0,0
982,78,1126.2792991217214,1,2,1640.7201765841617,3,1,1,0,1,1
7474,100,1971.3293388921502,3,1,1848.1300723995475,3,1,0,0,0,1
