,type,price,deposit,private_owner,floor_built,floor_area,floor,year_built,orientation,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,garden_area,district,subdistrict,postalcode,last_update,Street,latitude,longitude
5076,Duplex,1100,,False,120,,3rd,,west,2,2,True,True,True,True,True,True,True,True,False,True,False,False,Puente de Vallecas,San Diego,28053.0,5 November,,,
5077,Penthouse,1150,2.0,False,76,62.0,9th,2008.0,east,2,1,True,True,True,True,True,True,True,True,False,True,True,False,Puente de Vallecas,Palomeras sureste,28031.0,3 November,Doctor Cook,40.3806981,-3.6334352
5078,Flat,790,,False,65,,,,,2,1,True,True,False,True,True,False,True,True,False,False,False,False,Puente de Vallecas,Palomeras Bajas,nan,3 November,Calle del Arroyo del Olivar,40.3910362,-3.6598257
5079,Flat,700,,False,63,,,,,2,1,True,True,False,True,True,False,False,True,False,False,False,False,Puente de Vallecas,Palomeras sureste,28018.0,3 November,,,
5080,Flat,1100,2.0,False,90,80.0,2nd,2002.0,,3,2,True,True,True,True,True,True,False,False,False,True,True,False,Puente de Vallecas,Numancia,28038.0,3 November,,,
5081,Flat,740,,False,68,,,,,2,1,True,True,False,True,True,False,True,False,False,False,False,False,Puente de Vallecas,Portazgo,28018.0,3 November,Calle Río Bravo,40.3870235,-3.6519628
5082,Flat,900,1.0,False,108,,1st,1996.0,,3,1,True,True,True,False,False,True,False,False,False,False,False,False,Puente de Vallecas,Palomeras Bajas,28018.0,5 November,Calle de Volver a Empezar,40.3831193,-3.6584392
5083,Flat,800,,False,79,,1st,2006.0,west,2,2,True,True,False,True,True,True,False,False,False,False,False,False,Puente de Vallecas,Numancia,28038.0,4 November,Calle de Montseny,40.4011142,-3.6639621
5084,Flat,630,1.0,False,30,,ground,,south,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Puente de Vallecas,Numancia,28038.0,4 November,Calle de Pico Cejo,40.3991856,-3.6646578
5085,Studio,550,1.0,False,31,29.0,ground,,south,0,1,True,True,False,True,True,False,False,False,False,False,False,False,Puente de Vallecas,Numancia,28038.0,5 November,Calle de las Marismas,40.4022033,-3.6541784
5086,Flat,1000,1.0,True,70,68.0,7th,,,2,1,True,True,False,True,True,True,True,True,False,False,False,False,Puente de Vallecas,Palomeras Bajas,nan,4 November,Palomeras Bajas,40.3853367,-3.6579829
5087,Flat,1200,1.0,True,95,90.0,1st,,west,4,2,True,True,True,True,True,True,True,True,False,False,False,False,Puente de Vallecas,Palomeras Bajas,28018.0,4 November,Calle del Payaso Fofó,40.3920567,-3.6595999
5088,Flat,1000,,False,70,60.0,3rd,,,2,2,True,True,True,True,True,True,True,False,False,True,True,False,Puente de Vallecas,Palomeras sureste,28031.0,4 November,Calle de la Maquinilla,40.3805182,-3.6372846
5089,Penthouse,900,2.0,False,80,,3rd,,east,3,1,True,True,False,True,True,True,True,True,False,False,False,False,Puente de Vallecas,San Diego,nan,6 November,,,
5090,Studio,589,2.0,True,45,38.0,1st,,south,0,1,True,True,False,True,True,True,True,True,False,False,False,False,Puente de Vallecas,San Diego,28053.0,6 November,2,40.39082625,-3.6695304124671484
5091,Flat,700,1.0,True,43,,,,south,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Puente de Vallecas,Numancia,28038.0,6 November,19,40.39829675,-3.6612162453877106
5092,Flat,800,3.0,True,70,,1st,,north,2,1,True,True,False,True,True,False,True,True,False,False,False,False,Puente de Vallecas,San Diego,28053.0,6 November,25,40.38525385,-3.669016737588799
5093,Flat,650,1.0,True,40,,11th,,east,2,1,True,True,True,True,True,False,False,True,False,False,False,False,Puente de Vallecas,San Diego,28053.0,6 November,,,
5094,Studio,600,2.0,True,30,25.0,4th,,north,0,1,True,True,False,True,True,True,True,False,True,False,False,False,Puente de Vallecas,Numancia,28038.0,7 November,13,40.400352850000004,-3.6645741950133095
5095,Flat,850,2.0,False,70,,1st,,,2,1,True,True,False,True,True,False,False,True,False,True,False,False,Puente de Vallecas,Numancia,28038.0,6 November,,,
5096,Flat,800,1.0,False,57,,,,,2,1,True,True,False,True,True,True,True,True,False,False,False,False,Puente de Vallecas,Palomeras sureste,28018.0,7 November,Calle Riojanos,40.3876983,-3.6422974
5097,Flat,830,1.0,False,80,70.0,4th,,,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Puente de Vallecas,Numancia,28038.0,7 November,35,40.395562049999995,-3.6597558053518173
5098,Flat,800,1.0,True,61,47.0,8th,,north,1,1,True,True,False,True,True,True,True,False,False,True,True,False,Puente de Vallecas,Palomeras sureste,28031.0,7 November,Calle Cangrejo,40.38137,-3.6306689
5099,Flat,650,,False,45,36.0,45,,,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Puente de Vallecas,Portazgo,nan,7 November,Portazgo,40.3914367,-3.6481261
5100,Flat,700,,False,71,,1st,1983.0,,2,1,True,True,False,True,True,True,True,True,False,False,False,False,Puente de Vallecas,Entrevías,28053.0,7 November,Calle Sierra de Contraviesa,40.3829847,-3.6715416
5101,Flat,700,,False,40,,2nd,,,1,1,True,True,False,True,True,False,False,False,True,False,False,False,Puente de Vallecas,Numancia,28038.0,7 November,Avenida de Peña Prieta,40.3986003,-3.6687143
5102,Flat,800,3.0,False,61,,1st,,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Puente de Vallecas,San Diego,28053.0,7 November,Calle de la Pintora Ángeles Santos,40.3965382,-3.6681929
5103,Flat,870,,False,87,,3rd,1996.0,south,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Puente de Vallecas,Numancia,28038.0,7 November,Numancia,40.3995283,-3.6596765
5104,Studio,680,1.0,False,56,50.0,ground,1958.0,west,0,1,True,True,False,True,True,False,True,False,False,False,False,False,Puente de Vallecas,Palomeras sureste,nan,7 November,Avenida de la Albufera,40.3880257,-3.6418169
5105,Duplex,800,1.0,True,72,70.0,3rd,,,3,1,True,True,False,True,True,True,True,True,False,False,False,False,Puente de Vallecas,San Diego,28053.0,7 November,Calle de Julia Mediavilla,40.3907926,-3.6662879
5106,Flat,800,1.0,False,55,,3rd,1920.0,,3,1,True,True,False,True,True,False,False,False,False,False,False,False,Puente de Vallecas,San Diego,28053.0,7 November,Calle de Peña Gorbea,40.3953891,-3.666911
5107,Flat,800,1.0,False,67,60.0,1st,1915.0,,3,1,True,True,False,True,True,True,True,False,False,False,False,False,Puente de Vallecas,Numancia,28038.0,7 November,Calle Santa Beatriz,40.4018846,-3.6627434
5108,Penthouse,1099,2.0,True,90,89.0,7th,,,3,2,True,True,True,True,True,True,False,False,False,False,False,False,Moratalaz,Media Legua,28030.0,29 October,14,40.4133993,-3.6545400499999996
5109,Flat,975,2.0,False,86,,2nd,1964.0,east,3,2,True,True,False,True,True,True,False,True,True,False,False,False,Moratalaz,Vinateros,28030.0,6 November,150,40.4037891,-3.64302525
5110,Flat,875,1.0,False,58,,,,,3,2,True,True,False,True,True,False,True,True,False,False,False,False,Moratalaz,Fontarrón,28030.0,2 November,Calle de la Encomienda de Palacios,40.4002708,-3.6473272
5111,Flat,1000,1.0,False,98,90.0,11th,1975.0,east,3,2,True,True,False,True,True,True,True,True,False,False,False,False,Moratalaz,Fontarrón,28030.0,31 October,1,40.396457049999995,-3.6414738436117426
5112,Flat,1100,,False,110,109.0,1st,,,2,2,True,True,False,True,True,False,True,False,False,False,True,False,Moratalaz,Marroquina,28030.0,31 October,Unicaja Banco,40.4061989,-3.6510783
5113,Flat,950,,False,92,,3rd,,east,3,2,True,True,False,True,True,False,False,True,True,False,False,False,Moratalaz,Marroquina,28030.0,31 October,Calle del Corregidor José de Pasamonte,40.4101312,-3.6493042
5114,Flat,995,1.0,False,91,80.0,7th,1976.0,,3,1,True,True,False,True,True,True,False,False,False,False,False,False,Moratalaz,Pavones,28030.0,5 November,Calle de la Hacienda de Pavones,40.4009631,-3.6359125
5115,Flat,900,,True,67,,1st,,,3,1,True,True,False,True,True,False,True,False,False,False,False,False,Moratalaz,Fontarrón,28030.0,5 November,Fontarrón,40.399161,-3.6462064
5116,Flat,800,1.0,False,59,,2nd,,,3,1,True,True,False,True,True,True,True,False,True,False,False,False,Moratalaz,Fontarrón,28030.0,2 November,Calle de la Encomienda de Palacios,40.4002708,-3.6473272
5117,Flat,900,1.0,False,73,,2nd,,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Moratalaz,Vinateros,28030.0,2 November,Calle del Pico de los Artilleros,40.4055332,-3.6406396
5118,Flat,850,1.0,False,65,61.0,3rd,1963.0,,3,1,True,True,False,True,True,True,True,True,False,False,False,False,Moratalaz,Media Legua,28030.0,4 November,Calle Entre Arroyos,40.4090927,-3.6553487
5119,Studio,1300,3.0,True,27,25.0,ground,,east,0,1,True,True,False,False,False,False,False,False,False,False,False,False,Moratalaz,Pavones,28030.0,18 September,352,40.3961898,-3.6343644693367967
5120,Flat,875,,False,64,,4th,,,3,1,True,True,False,False,False,False,False,False,False,False,False,False,Moratalaz,Vinateros,28030.0,7 November,,,
5121,Flat,1200,,False,105,95.0,5th,,east,3,2,True,True,True,True,True,True,True,True,False,False,False,False,Moratalaz,Pavones,28030.0,4 August,Calle de Luis de Hoyos Sáinz,40.4037449,-3.6337102
5122,Flat,1500,2.0,True,65,55.0,ground,,east,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Moratalaz,Marroquina,28030.0,4 November,17,40.4113446,-3.6507119936991224
5123,Flat,1050,1.0,True,100,78.0,5th,,south,3,2,True,True,False,True,True,True,False,False,False,False,False,False,Moratalaz,Media Legua,28030.0,30 October,93,40.4064136,-3.6548769500000002
5124,Penthouse,1150,1.0,False,80,,15th,,west,2,1,True,True,True,True,True,True,True,True,False,False,False,False,Moratalaz,Marroquina,28030.0,7 November,Avenida del Doctor García Tapia,40.4079373,-3.6312352
5125,Flat,1250,,False,130,111.0,6th,1969.0,,4,2,True,True,False,True,True,True,False,True,False,False,False,False,Moratalaz,Marroquina,28030.0,11 October,Unicaja Banco,40.4061989,-3.6510783
5126,Flat,1500,2.0,True,140,,13th,,east,3,2,True,True,True,True,True,True,True,True,False,False,True,False,Moratalaz,Media Legua,28030.0,2 September,Media Legua,40.4119951,-3.6575338
5127,Flat,850,1.0,False,58,,2nd,1970.0,,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Moratalaz,Fontarrón,28030.0,2 November,Farmacia - Calle Arroyo Fontarrón 43,40.4038601,-3.6508318
5128,Flat,1400,,False,136,,5th,,north,4,2,True,True,True,True,True,True,True,True,False,True,True,False,Moratalaz,Marroquina,28030.0,4 October,Calle de Antonio Cumella,40.4096896,-3.636451
5129,Flat,950,,False,93,,7th,,,3,2,True,True,False,False,False,False,False,False,False,False,False,False,Moratalaz,Media Legua,28030.0,5 October,Media Legua,40.4119951,-3.6575338
5130,Flat,1200,1.0,True,98,90.0,2nd,,,3,2,True,True,True,True,True,True,False,True,False,False,False,False,Moratalaz,Media Legua,28030.0,8 October,Media Legua,40.4119951,-3.6575338
5131,Flat,850,,False,68,,3rd,,,3,1,True,True,False,False,False,False,True,False,False,False,False,False,Moratalaz,Media Legua,28030.0,4 November,Calle Entre Arroyos,40.4090927,-3.6553487
5132,Flat,890,,False,75,60.0,ground,1970.0,east,2,1,True,True,False,True,True,False,True,False,False,False,False,False,Moratalaz,Fontarrón,28030.0,31 October,Fontarrón,40.399161,-3.6462064
5133,Flat,1200,,False,90,89.0,4th,,,2,2,True,True,False,True,True,False,False,False,False,False,True,False,Moratalaz,Marroquina,28030.0,7 November,Unicaja Banco,40.4061989,-3.6510783
5134,Flat,695,,False,63,,4th,,,2,1,True,True,False,True,True,False,False,False,False,False,False,False,Moratalaz,Pavones,28030.0,2 November,318,40.397346799999994,-3.6360954466875626
5135,Flat,850,2.0,True,68,65.0,4th,,,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Moratalaz,Fontarrón,28030.0,4 November,204,40.39793135,-3.642504217047703
5136,Flat,875,1.0,True,60,,3rd,,east,3,1,True,True,False,True,True,False,False,False,True,False,False,False,Moratalaz,Vinateros,28030.0,17 October,68,40.4067796,-3.6408842373340775
5137,Flat,870,2.0,True,50,48.0,3rd,,east,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Moratalaz,Media Legua,28030.0,7 November,2,40.408303000000004,-3.6611694677869933
5138,Flat,1100,1.0,False,100,,5th,1968.0,west,3,2,True,True,False,True,True,True,False,True,False,False,False,False,Moratalaz,Marroquina,28030.0,18 October,Calle de la Marroquina,40.4101496,-3.6465629
5139,Flat,870,1.0,False,63,,3rd,1972.0,,3,1,True,True,False,True,True,False,False,True,True,False,False,False,Moratalaz,Pavones,28030.0,2 November,Farmacia - Calle Arroyo Fontarrón 393,40.3951878,-3.6362879
5140,Flat,1050,1.0,False,90,75.0,3rd,,,2,2,True,True,True,True,True,True,False,False,False,False,True,False,Moratalaz,Horcajo,28030.0,7 November,,,
5141,Flat,1050,,True,70,,3rd,,,2,2,True,True,False,True,True,False,False,False,False,False,False,False,Moratalaz,Horcajo,28030.0,24 October,KATEL,40.4068719,-3.6265768
5142,Flat,1000,,False,108,,2nd,1994.0,west,3,2,True,True,True,True,True,True,False,False,False,False,True,False,Moratalaz,Media Legua,28030.0,7 November,7,40.41498935,-3.656874950455469
5143,Flat,800,1.0,False,50,,ground,1968.0,east,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Moratalaz,Marroquina,28030.0,2 November,Calle de Augusto González Besada,40.4095604,-3.6430251
5144,Flat,1150,1.0,True,123,100.0,1st,,north,3,2,True,True,True,True,True,True,True,True,False,False,True,False,Moratalaz,Marroquina,28030.0,7 November,15,40.41025745,-3.634705145597412
5145,Flat,1100,,False,100,,3rd,,,3,2,True,True,False,True,True,False,True,False,False,False,False,False,Moratalaz,Vinateros,28030.0,25 October,Calle de la Hacienda de Pavones,40.401114,-3.6362293
5146,Flat,500,,False,40,35.0,40,,,1,1,True,True,False,True,True,False,True,False,False,False,False,False,Moratalaz,Marroquina,28030.0,31 October,Pasaje de Anchuelo,40.4058061,-3.6375336
5147,Flat,1100,2.0,False,92,82.0,7th,1973.0,,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Moratalaz,Marroquina,28030.0,26 October,Calle de Florencio Cano Cristóbal,40.4097708,-3.6327311
5148,Flat,1000,1.0,False,103,86.0,ground,1994.0,,3,1,True,True,False,True,True,True,False,False,False,False,False,False,Moratalaz,Marroquina,28030.0,7 November,Calle de Mario Cabré,40.4071234,-3.6359431
5149,Flat,820,,False,52,,1st,,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Moratalaz,Marroquina,28030.0,4 November,Calle de la Marroquina,40.4101496,-3.6465629
5150,Flat,900,1.0,False,73,,2nd,1970.0,,3,1,True,True,False,True,True,True,True,True,False,False,False,False,Moratalaz,Fontarrón,28030.0,3 November,Farmacia - Calle Arroyo Fontarrón 43,40.4038601,-3.6508318
5151,Flat,850,1.0,False,65,,3rd,,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Moratalaz,Vinateros,28030.0,2 November,Calle del Pico de los Artilleros,40.4055332,-3.6406396
5152,Flat,1100,,False,115,100.0,ground,,,2,2,True,True,False,True,True,False,True,False,False,False,False,False,Moratalaz,Vinateros,28030.0,3 November,Vinateros,40.4051965,-3.6415467
5153,Flat,695,1.0,False,37,35.0,ground,,west,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Moratalaz,Pavones,28030.0,3 November,37,40.4028119,-3.632566606338952
5154,Flat,850,,False,60,57.0,2nd,1960.0,,2,1,True,True,False,True,True,True,True,False,False,False,False,False,Moratalaz,Vinateros,28030.0,3 November,Calle de la Hacienda de Pavones,40.401114,-3.6362293
5155,Flat,850,2.0,True,65,,4th,,,3,1,True,True,False,True,True,True,True,False,False,False,False,False,Moratalaz,Pavones,28030.0,5 November,,,
5156,Flat,1495,,False,78,,4th,,east,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,nan,6 November,,,
5157,Flat,2360,1.0,False,58,57.0,6th,1969.0,,1,1,True,True,False,True,True,False,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,4 November,,,
5158,Flat,2500,2.0,False,115,,2nd,,west,3,2,True,True,False,True,True,True,True,True,True,False,False,False,Barrio de Salamanca,Goya,28006.0,4 November,,,
5159,Flat,1100,2.0,False,67,,ground,,south,1,1,True,True,True,True,True,True,True,True,True,True,False,False,Barrio de Salamanca,Guindalera,28028.0,4 November,,,
5160,Flat,1100,1.0,False,55,,1st,1928.0,south,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,28001.0,4 November,,,
5161,Flat,2300,2.0,False,170,,4th,,west,4,3,True,True,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,nan,4 November,,,
5162,Penthouse,5500,,False,222,185.0,6th,,,4,4,True,True,False,False,False,False,False,False,False,False,False,False,Barrio de Salamanca,Lista,nan,4 November,,,
5163,Flat,1100,1.0,False,65,,1st,,,2,1,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Goya,nan,4 November,,,
5164,Flat,2200,,False,123,,2nd,,,3,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,28006.0,4 November,,,
5165,Flat,3300,,False,280,260.0,ground,1925.0,west,5,5,True,True,True,True,True,True,True,True,False,True,False,False,Barrio de Salamanca,Guindalera,28028.0,4 November,,,
5166,Flat,2300,1.0,False,170,,4th,,west,4,3,True,True,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,5 November,,,
5167,Flat,1450,,False,90,,4th,,,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Lista,nan,6 November,,,
5168,Flat,2300,,False,181,,4th,1965.0,,4,3,True,True,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,6 November,,,
5169,Flat,1400,1.0,False,68,,1st,,east,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Goya,28006.0,3 November,,,
5170,Flat,3500,1.0,False,220,,5th,,east,4,3,True,True,False,True,True,True,True,True,True,False,False,False,Barrio de Salamanca,Recoletos,nan,3 November,,,
5171,Flat,2100,,False,175,165.0,4th,1965.0,,4,3,True,True,True,False,False,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,4 November,,,
5172,Flat,850,2.0,True,45,40.0,ground,,,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,3 November,,,
5173,Penthouse,900,,False,55,,,,,1,1,True,True,False,True,True,False,False,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,4 November,,,
5174,Flat,1100,2.0,True,56,55.0,3rd,,,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,28009.0,3 November,,,
5175,Duplex,1300,1.0,False,75,,6th,,east,3,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,28009.0,4 November,,,
5176,Flat,1400,1.0,False,90,,2nd,,,3,2,True,True,True,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Fuente del Berro,28028.0,4 November,,,
5177,Penthouse,12500,2.0,False,235,,6th,2022.0,south,3,3,True,True,False,True,True,True,True,True,True,False,True,False,Barrio de Salamanca,Goya,nan,4 November,,,
5178,Terraced,3300,,False,280,260.0,280,1925.0,,5,5,True,False,True,True,True,True,True,True,True,True,False,False,Barrio de Salamanca,Guindalera,28028.0,6 November,,,
5179,Flat,1100,1.0,False,60,,1st,,,2,1,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Goya,nan,3 November,,,
5180,Studio,1100,,False,39,,1st,,,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,3 November,,,
5181,Flat,2400,2.0,False,170,160.0,4th,,west,4,3,True,True,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,4 November,,,
5182,Flat,4360,,False,204,,3rd,,east,3,3,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,4 November,,,
5183,Flat,4450,,False,190,,,,,1,2,True,True,False,True,True,False,True,False,False,False,False,False,Barrio de Salamanca,Castellana,nan,5 November,,,
5184,Duplex,3600,1.0,False,191,,ground,1989.0,south,3,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Lista,nan,3 November,,,
5185,Flat,2100,1.0,False,175,170.0,4th,,south,4,3,True,True,True,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,6 November,,,
5186,Flat,650,,False,45,,,,,2,1,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Fuente del Berro,nan,4 November,,,
5187,Terraced,3300,1.0,False,280,260.0,280,,,5,5,True,False,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,6 November,,,
5188,Studio,750,1.0,False,50,,ground,1930.0,west,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Fuente del Berro,28028.0,3 November,,,
5189,Flat,3200,,False,139,138.0,139,,,2,2,True,True,False,False,False,False,False,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,3 November,,,
5190,Flat,2800,,False,100,,2nd,1988.0,west,3,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,6 November,,,
5191,Penthouse,1450,3.0,False,45,,6th,,south,1,2,True,True,False,True,True,False,True,True,False,True,False,False,Barrio de Salamanca,Goya,nan,6 November,,,
5192,Flat,2300,2.0,True,170,,4th,,west,4,3,True,True,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,5 November,,,
5193,Flat,2950,3.0,False,123,,6th,,east,2,2,True,True,False,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Recoletos,nan,3 November,,,
5194,Flat,4000,,False,250,,2nd,,,5,4,True,True,False,True,True,True,True,True,False,True,False,False,Barrio de Salamanca,Castellana,nan,4 November,,,
5195,Flat,1650,,False,85,,2nd,,,1,2,True,True,False,False,False,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,nan,4 November,,,
5196,Flat,1100,1.0,False,60,,1st,1930.0,east,2,1,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Goya,nan,2 November,,,
5197,Flat,1900,2.0,False,130,125.0,2nd,,east,2,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Castellana,nan,4 November,,,
5198,Flat,1250,,False,65,,3rd,,east,1,1,True,True,False,True,True,True,False,True,True,False,False,False,Barrio de Salamanca,Goya,28009.0,2 November,,,
5199,Flat,3000,2.0,False,91,,5th,,,2,2,True,True,False,True,True,True,False,False,True,False,False,False,Barrio de Salamanca,Goya,nan,2 November,,,
5200,Flat,1900,2.0,False,130,,2nd,,,2,2,True,True,False,True,True,True,False,False,True,False,False,False,Barrio de Salamanca,Castellana,nan,4 November,,,
5201,Penthouse,5500,,False,244,,5th,1930.0,south,3,3,True,True,False,False,False,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,4 November,,,
5202,Flat,3500,,False,142,135.0,5th,,,3,3,True,True,False,True,True,False,True,False,False,False,False,False,Barrio de Salamanca,Castellana,28006.0,6 November,,,
5203,Flat,2800,1.0,False,150,,6th,,east,4,3,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Goya,nan,1 November,,,
5204,Duplex,8000,,False,272,237.0,4th,1900.0,,4,5,True,True,True,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,1 November,,,
5205,Flat,1800,1.0,False,75,,ground,,south,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Lista,nan,3 November,,,
5206,Penthouse,3950,1.0,True,210,,8th,,,3,3,True,True,True,True,True,True,True,True,False,True,False,False,Barrio de Salamanca,Castellana,28006.0,2 November,,,
5207,Duplex,11000,,False,400,,ground,,,3,4,True,True,True,True,True,True,True,True,False,False,False,False,Barrio de Salamanca,Recoletos,28001.0,2 November,,,
5208,Flat,2800,1.0,True,180,140.0,5th,,east,2,3,True,True,False,True,True,True,True,True,False,True,False,False,Barrio de Salamanca,Goya,28009.0,2 November,,,
5209,Flat,8950,1.0,False,400,,ground,,west,3,4,True,True,True,True,True,True,True,True,False,False,True,False,Barrio de Salamanca,Recoletos,nan,2 November,,,
5210,Duplex,2800,2.0,False,82,,1st,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,2 November,,,
5211,Flat,1600,1.0,True,82,78.0,1st,,west,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,28001.0,4 November,,,
5212,Flat,1190,,False,75,,5th,1965.0,east,3,1,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,4 November,,,
5213,Flat,2300,1.0,False,146,,4th,1975.0,east,3,2,True,True,False,True,True,True,False,True,False,False,False,False,Barrio de Salamanca,Fuente del Berro,28028.0,4 November,,,
5214,Penthouse,2150,2.0,False,102,,6th,1936.0,east,2,2,True,True,False,True,True,True,True,True,True,False,False,False,Barrio de Salamanca,Goya,nan,6 November,,,
5215,Flat,1100,1.0,True,48,,3rd,,,2,1,True,True,False,True,True,False,True,False,False,False,False,False,Barrio de Salamanca,Guindalera,28028.0,6 November,,,
5216,Penthouse,2400,,False,111,102.0,111,1935.0,east,2,2,True,True,False,True,True,False,True,True,False,False,False,False,Barrio de Salamanca,Castellana,nan,6 November,,,
5217,Flat,4900,1.0,False,126,,1st,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Goya,28009.0,29 October,,,
5218,Flat,1700,2.0,False,78,,2nd,,east,2,2,True,True,False,True,True,True,True,True,True,False,False,False,Barrio de Salamanca,Goya,28009.0,2 November,,,
5219,Flat,2500,,False,110,,3rd,,,2,2,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,30 October,,,
5220,Flat,4300,2.0,False,205,171.0,3rd,1957.0,west,4,4,True,True,True,True,True,True,True,True,False,True,False,False,Barrio de Salamanca,Castellana,28006.0,4 November,,,
5221,Duplex,1400,,False,50,,5th,,south,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Recoletos,28006.0,31 October,,,
5222,Studio,880,2.0,False,30,25.0,4th,,west,0,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,31 October,,,
5223,Flat,2640,1.0,False,51,,1st,,,2,1,True,True,False,True,True,False,True,False,False,False,False,False,Barrio de Salamanca,Goya,nan,3 November,,,
5224,Flat,990,1.0,False,55,50.0,55,,west,1,1,True,True,False,True,True,True,True,False,False,False,False,False,Barrio de Salamanca,Fuente del Berro,28028.0,7 November,,,
5225,Flat,11000,,False,365,,1st,1900.0,south,4,5,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Recoletos,nan,27 October,,,
5226,Flat,850,,False,52,,2nd,,,1,1,True,True,False,True,True,False,False,False,False,False,False,False,Barrio de Salamanca,Recoletos,28001.0,27 October,,,
5227,Flat,1075,,False,54,,4th,,,1,1,True,True,False,True,True,True,False,False,False,False,False,False,Barrio de Salamanca,Recoletos,nan,28 October,,,
5228,Flat,2700,2.0,False,122,103.0,3rd,,west,3,2,True,True,False,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Goya,28006.0,5 November,,,
5229,Flat,1500,2.0,False,65,,2nd,,south,1,1,True,True,True,True,True,True,True,False,True,False,False,False,Barrio de Salamanca,Goya,28001.0,2 November,,,
